ID,External ID,Db Created Time,Created From,City Code,Facility ID,Category,Skill,Livo Unit,Professional Field,Status,Livo Review Status,Perks,Current Pending Claim,Current Accepted Claim,Details,Job Description,Meta Description,Salary Min,Salary Max,Salary Period,Payment Note,Contract Type,Start Date Type,Start Date,Contract Duration Type,End Date,Schedule Types,Schedule Details,Other Requirements,Is Internal,Publication Time,Cancellation Reason,Closed Reason,Closed By,Closed At,Display Prioritised,Agent Description
166,LAN24250504NWF,2025-05-15T16:32:49.159997,,BCN,156,ENF,NURSING_HOME,,,PUBLISHED,PENDING,"MEAL, UNIFORM, LOCKER, FORMACIN-CONTINUA, PARTICIPACIN-EVENTOS",1,0,"Buscamos enfermero/a para centro residencial ubicado en CALELLA (Barcelona). Cuyo objetivo principal es el cuidado y el bienestar de las personas de la tercera edad.

Las funciones a realizar son:
- Colaboración en la preparación de medicación, curas y comunicación con el centro de atención primaria (CAP) correspondiente.
- Control del estado general del usuario.
- Tomas de glucemia, tensión, saturación, etc.
- Control y prevención de UPP.
- Gestión del departamento de enfermería.

Ofrecemos:
- Horario a convenir de Lunes a Viernes
- Sueldo negociable a partir de 26.000 €
- Comida gratuita en el centro",,,26000.0,28000.0,YEAR,Horas extras + plus domingos y festivos.Opción a contrato indefinido.,TEMPORAL,ASAP,,LESS_THAN_SIX_MONTH,,"MORNING,FLEXIBLE",,,False,2025-05-23T08:41:52.052905,,,,,False,
167,HJM250665HAR,2025-05-16T10:44:13.518925,,BCN,42,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,VERIFIED,"UNIFORM, LOCKER",4,0,"HORARIO DE 7:55 A 14:35H DIAS: 16,17,18,19,20,23,24,25,26,27 I 30
                  DE 8 A 21H: SABADO 21
PLANTA TRAUMATOLOGIA",,,1548.0,,TOTAL,con parte proporcional de vacaciones i pagas i pluses,TEMPORAL,SPECIFIC_DATE,2025-06-15,SPECIFIC_DATE,2025-06-30,MORNING,,,False,2025-05-16T11:09:52.235479,,,,,False,
168,HJM250639HVR,2025-05-16T11:13:05.126489,,BCN,42,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,VERIFIED,"UNIFORM, LOCKER",7,0,"HORARIO: 14:30 A 21:10H DIAS: 16,17,18,19,20,23,24,25,26,27 I 30.
 DOMINGO 22; DE 8 A 21H
PLANTA TRAUMATOLOGIA",,,1591.0,,TOTAL,con parte proporcional de vacaciones i pagas i pluses,TEMPORAL,SPECIFIC_DATE,2025-06-15,SPECIFIC_DATE,2025-06-30,EVENING,,,False,2025-05-16T11:13:12.712742,,,,,True,
169,CB76A250806MYX,2025-05-16T13:34:59.244009,,PMI,188,TCAE,OPERATING_ROOM_CIRCULATING,OPERATING_ROOM_CIRCULATING,,DRAFT,PENDING,"UNIFORM,LOCKER",0,0,,,,19000.0,,YEAR,Se valorará experiencia en conaultas de dermatología y quirofano,PERMANENT,SPECIFIC_DATE,2025-08-31,,,FLEXIBLE,,"Se valorará concocimiento de redes sociales, marketing",False,,,,,,False,
170,LAN24250530ROR,2025-05-19T07:05:10.300787,,BCN,156,ENF,NURSING_HOME,,,PUBLISHED,PENDING,"MEAL, PARKING, UNIFORM, LOCKER, PARTICIPACIN-EVENTOS, FORMACIN-CONTINUA",0,0,"Oferta de trabajo para LLEIDA

Buscamos enfermero/a para centro residencial ubicado en BELLVÍS (LLEIDA). Cuyo objetivo principal es el cuidado y el bienestar de las personas de la tercera edad.

Las funciones a realizar son:
- Colaboración en la preparación de medicación, curas y comunicación con el centro de atención primaria (CAP) correspondiente.
- Control del estado general del usuario.
- Tomas de glucemia, tensión, saturación, etc.
- Control y prevención de UPP.
- Gestión del departamento de enfermería.

Ofrecemos:
- Horario a convenir de Lunes a Viernes
- Sueldo negociable a partir de 26.000 €
- Comida gratuita en el centro

Oferta de trabajo para LLEIDA
",,,26000.0,28000.0,YEAR,Horas extras + plus domingos y festivos.,PERMANENT,ASAP,,LESS_THAN_ONE_YEAR,,"MORNING,FLEXIBLE",,,False,2025-05-27T13:30:05.384644,,,,,True,
171,COB250292KNH,2025-05-19T09:09:19.364587,,BCN,109,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,DRAFT,PENDING,"UNIFORM,LOCKER",0,0,"Horario de lunes a viernes
Correturnos-turno de mañana y tarde

Formación necesaria: 
Grado o DUE de Enfermería y Máster o Postgrado de Enfermería quirúrgica

Información adicional: 
Se valora experiencia en oftalmología
",,,40300.0,,YEAR,,PERMANENT,ASAP,2025-02-10,LESS_THAN_ONE_YEAR,,"MORNING,EVENING",,,False,,,,,,False,
172,COB250282FAB,2025-05-19T09:10:50.844464,,BCN,109,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,DRAFT,PENDING,"UNIFORM,LOCKER",0,0,"Horario de lunes a viernes
Correturnos-turno mañana/tarde

Formación necesaria: 
Grado o DUE de Enfermería y Máster o Postgrado de Enfermería quirúrgica

Información adicional: 
Se valora experiencia en oftalmología
",,,40300.0,,YEAR,,PERMANENT,ASAP,2025-02-10,LESS_THAN_ONE_YEAR,,"MORNING,EVENING",,,False,,,,,,False,
173,COB250578FSW,2025-05-19T09:15:12.072852,,BCN,109,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,CLOSED,PENDING,"UNIFORM, LOCKER",7,0,"Horario de lunes a viernes
Correturnos-mañana/tarde

Grado o DUE de Enfermería y Máster o Postgrado de Enfermería quirúrgica

Se valora experiencia en oftalmología",,,40300.0,,YEAR,,PERMANENT,ASAP,,,,"MORNING,EVENING",,Grado o DUE de Enfermería y Máster o Postgrado de Enfermería quirúrgica,False,2025-05-19T09:17:16.644496,,MANUALLY,FACILITY,2025-05-20T18:30:25.140481,False,
174,HMN250562QTL,2025-05-19T10:19:17.990677,,BCN,18,ENF,OPERATING_ROOM_INSTRUMENTALIST,OPERATING_ROOM_INSTRUMENTALIST,,PUBLISHED,PENDING,"LOCKER, UNIFORM, PRECIO-EMPLEADO-EN-CAFETERA, CATLOGO-DE-FOMACIN-CONTINUADA, RETRIBUCIN-FLEXIBLE, DESCUENTO-GIMANSIO",4,0,"Valorable máster en quirófano. 
Se trata de un quirófano pediatrico dónde se realizan intervenciones quirúrgicas de diferentes especialidades como: 
- Oftalmología, traumatología, cirugía general, otorrinolaringología , urología. 
- Quirófano de urgencias. 
Horario: 
De lunes a viernes: 14:30h a 21.30h
Se realizan guardias localizables en fin de semana . 
",,,33500.0,35000.0,YEAR,14 pagas anuales . Precio variable según variables. ,PERMANENT,ASAP,,,,EVENING,,,False,2025-05-19T10:19:26.113224,,,,,True,
175,01E05250568VAP,2025-05-20T06:54:16.877042,,VAL,189,ENF,NURSING_HOME,,,DRAFT,PENDING,"UNIFORM, LOCKER, MEAL, FORMACIN, DESARROLLO-PROFESIONAL",0,0,"Diversidad e Inclusión: Colisée, es un empleador comprometido con la igualdad de oportunidades en el empleo. Trabajamos continuamente para crear un entorno diverso, equitativo e inclusivo y todas las personas solicitantes serán tomadas en cuenta",,,26000.0,30000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,FLEXIBLE,,Carnet de colegiado/a,False,,,,,,False,
176,MTR250508BDK,2025-05-20T09:29:37.902041,,BCN,31,ENF,OPERATING_ROOM_INSTRUMENTALIST,OPERATING_ROOM_INSTRUMENTALIST,,PUBLISHED,PENDING,"UNIFORM, LOCKER, FORMACIN-CONTINUADA, BONIFICACIN-CAFETERA-",7,0," La persona se incorpora al bloque quirúrgico y puede estar en las diferentes áreas: instrumentista, anestesia, REA,...
El contrato inicialmente es temporal de hasta 6 meses con la posibilidad de pasar a indefinido",,,37046.0,,YEAR,Conveni SISCAT. Horas extras remuneradas al 150%. ,TEMPORAL,ASAP,,LESS_THAN_SIX_MONTH,,"EVENING,NIGHT,ROTATING,HOLIDAYS,COVERS,WEEKENDS",,,False,2025-06-12T15:27:57.028142,,,,,False,
177,HUD250574DVV,2025-05-20T13:21:56.219591,,BCN,23,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,PENDING,"UNIFORM, LOCKER, CONTINUING_EDUCATION, SCHOLARSHIP",3,0,,,,32200.0,36000.0,YEAR,,PERMANENT,ASAP,,,,EVENING,"Horario de lunes a viernes de 14 a 21:10h , fin de semana alternos  de 14 a 20h con descanso intersemanl ",,False,2025-05-30T10:34:45.908363,,,,,False,
178,CVL250541VZU,2025-05-20T13:53:05.197993,,BCN,162,ENF,NURSING_HOME,,,DRAFT,PENDING,"UNIFORM, LOCKER, DIETA-INCLUIDA-EN-TURNOS-DE-12H-, FORMACIN-CONTINUADA",0,0,"Horario rotativo: 
- Festivos intersemanales. 
- Fin de semana alterno. 
- Horario de lunes a viernes.
Centros: 
- Tarragona (Reus, Salou, Cambrils, Sant Salvador, Roda de Berà)
- Barcelona ( Barcelona, Igualada, Bagà, Granollers, Badalona)",,,26000.0,30000.0,YEAR,14 pagas anuales . Posibilidad de plus variable. ,PERMANENT,ASAP,,,,MORNING,,No se necesita previa experiencia ,False,,,,,,False,
179,CSR250571OKN,2025-05-20T16:37:29.824021,,BCN,8,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,VERIFIED,"UNIFORM, LOCKER",1,0,,,,31000.0,34000.0,YEAR,"En función de las variables (festivos, pluses...).",TEMPORAL,ASAP,,LESS_THAN_SIX_MONTH,,"MORNING,EVENING",,,False,2025-05-20T17:42:02.800284,,,,,True,
180,F170F250594QQR,2025-05-21T08:40:43.444932,,BCN,190,ENF,NURSING_HOME,,,PUBLISHED,VERIFIED,"UNIFORM, PARKING, LOCKER, TODO-TIPO-DE-VENTAJAS-SOCIALES-PARA-HACER-LA-CONVIVENCIA-MS-ATRACTIVA",40,0,Turnos de mañana de L a V. Turno fijo en un sitio estable dónde se busca enfermera.,,,36000.0,39000.0,YEAR,14 pagas - Ventajas sociales,PERMANENT,ASAP,,,,MORNING,,No requiere experiencia previa. Se hará una formación al inicio.,False,2025-05-21T09:09:54.051471,,,,,True,
181,34076250558SUY,2025-05-21T10:26:10.112545,,TOL,191,ENF,NURSING_HOME,,,DRAFT,PENDING,"UNIFORM,PARKING,LOCKER",0,0,Se trata de un contrato de jornada parcial en el que se trabajan 4 días y se libran 5 días.,,,14000.0,,YEAR,,PERMANENT,ASAP,,,,"MORNING,EVENING",,,False,,,,,,False,
183,HMD250535AWE,2025-05-22T08:53:40.757608,,BCN,19,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,PUBLISHED,PENDING,"UNIFORM, LOCKER, FORMACIN-CONTINUADA",14,0,"SE VALORA EXPERIENCIA EN PUESTO SIMILAR, FORMACION COMPLEMENTARIA (MASTER, POST-GRADO, ETC)",,,35450.0,41725.0,YEAR,"EL SALARIO BRUTO INDICADO NO INCLUYE VARIABLES (PLUSES SABADO, DOMINGO, FESTIVOS Y OTROS)",PERMANENT,ASAP,,,,"EVENING,NIGHT",,,False,2025-05-22T08:53:57.094799,,,,,True,
184,HMD250595DWY,2025-05-22T08:56:14.177878,,BCN,19,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,PENDING,"UNIFORM,LOCKER,FORMACIN-CONTINUADA",15,0,,,,34865.0,41145.0,YEAR,"EL SALARIO BRUTO INDICADO NO INCLUYE VARIABLES (PLUSES SABADO, DOMINGO, FESTIVOS Y OTROS)",PERMANENT,ASAP,,,,"NIGHT,COVERS,FLEXIBLE",,,False,2025-05-22T09:37:31.930305,,,,,False,
188,F170F250521RVP,2025-05-22T16:55:34.821339,,BCN,190,ENF,NURSING_HOME,,,PUBLISHED,VERIFIED,"UNIFORM, PARKING, LOCKER",11,0,Turnos de mañana de L a V. Turno fijo en un sitio estable dónde se busca enfermera.,,,36000.0,39000.0,YEAR,14 pagas - Ventajas sociales,PERMANENT,ASAP,,,,EVENING,,No requiere experiencia previa. Se hará una formación al inicio.,False,2025-05-22T16:55:34.848303,,,,,True,
189,CCM250575LKX,2025-05-23T13:27:47.064319,,MAD,30,TCAE,INTENSIVE_CARE_UNIT,INTENSIVE_CARE_UNIT,,DRAFT,PENDING,"PARKING,UNIFORM,LOCKER",0,0,,,,21583.0,,TOTAL,bruto anual en 14 pagas,PATERNITY,SPECIFIC_DATE,2025-05-31,LESS_THAN_ONE_YEAR,,EVENING,,,False,,,,,,False,
190,HUF250532XER,2025-05-26T08:01:07.53221,,MAD,32,ENF,INTENSIVE_CARE_UNIT,INTENSIVE_CARE_UNIT,,CLOSED,PENDING,,6,0,"Se ofrece contrato indefinido a jornada completa o tiempo parcial (50%) en el turno de tarde.
Ofrecemos formación continua y desarrollo profesional.
Buen ambiente de trabajo (Humanidad, cercanía y compromiso) ",,,29500.0,29500.0,YEAR,,PERMANENT,ASAP,,,,EVENING,,,False,2025-05-26T08:01:18.294237,,MANUALLY,FACILITY,2025-07-01T08:43:02.233905,True,
191,01E05250501UXY,2025-05-26T08:32:02.77952,,VAL,189,ENF,NURSING_HOME,,,DRAFT,PENDING,"UNIFORM,MEAL,DESARROLLO-PROFESIONAL,FORMACIN,LOCKER",0,0,"Necesitamos para los centros que tenemos en las Provincias de Tarragona y Barcelona
Diversidad e Inclusión: Colisée, es un empleador comprometido con la igualdad de oportunidades en el empleo, Trabajamos continuamente para crear un entorno diverso, equitativo e inclusivo y todas las personas solicitantes serán tomadas en cuenta.",,,28000.0,30000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,"MORNING,EVENING,NIGHT",,Carnet de colegiado/a,False,,,,,,False,
192,01E05250568DWF,2025-05-26T08:48:55.056186,,VAL,189,ENF,NURSING_HOME,,,DRAFT,PENDING,"UNIFORM, MEAL, LOCKER, DESARROLLO-PROFESIONAL, FORMACIN",0,0,"Necesitamos enfermeros/as en nuestros centros de BARCELONA (Igualada, Badalona, Valldoreix, Barcelona Ciudad, Granollers), en diferentes horarios y turnos. 


Diversidad e Inclusión: Colisée, es un empleador comprometido con la igualdad de oportunidades en el empleo, Trabajamos continuamente para crear un entorno diverso, equitativo e inclusivo y todas las personas solicitantes serán tomadas en cuenta.",,,30000.0,33000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,"MORNING,EVENING",,Carnet de colegiado/a,False,,,,,,False,
193,01E05250560BMW,2025-05-26T08:52:29.708023,,VAL,189,ENF,NURSING_HOME,,,DRAFT,PENDING,"UNIFORM,MEAL,LOCKER,DESARROLLO-PROFESIONAL,FORMACIN",0,0,"Necesitamos profesionales de enfermería para la residencia del grupo localizada en ZARAGOZA (Residencia Colisée Torre del Angel).

Diversidad e Inclusión: Colisée, es un empleador comprometido con la igualdad de oportunidades en el empleo, Trabajamos continuamente para crear un entorno diverso, equitativo e inclusivo y todas las personas solicitantes serán tomadas en cuenta.",,,28000.0,30000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,"MORNING,EVENING",,Carnet de colegiado/a,False,,,,,,False,
194,HMJ250539OYD,2025-05-26T09:41:18.147731,,BCN,20,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,PENDING,"UNIFORM, LOCKER, WELLHUB-, PREU-REDUIT-MENJADOR, ACCES-FORMACI-CONTINUADA, PREU-REDUIT-PARKING",18,0,"Torn matí: 8-14:35h, Caps setmana alterns
Torn tarda: 14:35-21:10h, Caps setmana alterns
Torn de nit: Setmana llarga, setmana curta. Horari: 21.10h - 8h.
L, X, S, D // M, J, V.-  Opció de nits addicionals en ambdos torns. 
Possibilitat rotació Planta/Urgències. Es tracta d'un hospital amb patologia de baixa complexitat.",,,30000.0,40000.0,YEAR,14 pagas anuales. Conveni establiments sanitat privada. Posibilitat de fer hores,PERMANENT,ASAP,,,,"NIGHT,MORNING,EVENING",,,False,2025-05-26T09:41:47.254972,,,,,True,
195,COLBI250507IKQ,2025-05-26T12:45:44.731568,,GIP,201,ENF,NURSING_HOME,,,PUBLISHED,PENDING,"UNIFORM, LOCKER, MEN-A-PRECIO-REDUCIDO, CONTINUING_EDUCATION",13,0,"Puestos vacantes en Vizcaya:
En Bilbao: Colisee Bilbao, Colisee San Antonio, Colisee Indautxu.
En la Provincia: Colisee Barrika (en Barrika-Bari) Colisee Larrauri (Mungía).
Puesto en Álava:
Colisee Miñano, en Miñano Mayor (Vitoria).",,,40000.0,42000.0,YEAR,14 Pagas + plus festivo,PERMANENT,ASAP,,,,FLEXIBLE,,Titulación homologada en España - Inscripción en el Colegio Profesional,False,2025-05-26T12:45:59.355056,,,,,False,
196,00C78250526KOI,2025-05-26T14:49:12.181542,,MAD,203,ENF,GENERALIST,,VERSATILE,CLOSED,PENDING,,26,0,"La idea es acudir 2 veces en semana para que no se acumulen muchas incidencias. Nos adaptamos a la disponibilidad de la persona; se pueden ir cambiando los días de asistencia con ir organizando con algo de margen no habría problema. 

Tareas:
- Valoración de enfermería al ingreso de la persona usuaria
- Detención precoz de alteraciones de salud vigilancia sanitaria 
- Preparación de fármacos según pautas médicas
- Registro de constantes vitales y alteraciones de salud
- Colaborar en los planes de atención personalizada junto al resto del equipo interdisciplinar",,,1500.0,1600.0,MONTH,"Según VIII Convenio Marco Estatal de Servicios de Atención a las Personas Dependientes y Desarrollo de la Promoción de la Autonomía Personal. Bruto por las 10 horas = 391,99€/ 14 pagas",PERMANENT,ASAP,,,,FLEXIBLE,"Flexible (10h semanales), desde las 8:15 hasta las 19 horas de lunes a viernes",,False,2025-06-02T13:54:29.097734,,MANUALLY,FACILITY,2025-06-04T12:11:17.124079,False,
197,COLB250510JWO,2025-05-26T16:36:42.821503,,BCN,192,ENF,NURSING_HOME,,,PUBLISHED,PENDING,"UNIFORM,MEAL,LOCKER,DESARROLLOPROFESIONAL,FORMACIN",5,0,"Tenemos necesidades en las siguientes residencias de Barcelona:
- IGUALADA
- GRANOLLERS
- BADALONA
- SANT CUGAT DEL VALLES
- BARCELONA CIUDAD

Diversidad e Inclusión: Colisée, es un empleador comprometido con la igualdad de oportunidades en el empleo, Trabajamos continuamente para crear un entorno diverso, equitativo e inclusivo y todas las personas solicitantes serán tomadas en cuenta.",,,29000.0,32000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,"MORNING,EVENING,NIGHT,FLEXIBLE",,Carnet de colegiado/a,False,2025-05-26T16:37:03.010445,,,,,False,
198,COLT250538SHK,2025-05-26T18:20:14.20012,,TAR,196,ENF,NURSING_HOME,,,PUBLISHED,PENDING,"UNIFORM,MEAL,LOCKER,FORMACIN,PLAN-DE-CARRERA",2,0,"Necesitamos incorporar a enfermeros/as en la Provincia de Tarragona, en los centros de Colisée de las siguientes localidades:
- CAMBRILS
- REUS
- RODA DE BARÀ
- SALOU
- SANT SALVADOR 

Diversidad e Inclusión: Colisée, es un empleador comprometido con la igualdad de oportunidades en el empleo, Trabajamos continuamente para crear un entorno diverso, equitativo e inclusivo y todas las personas solicitantes serán tomadas en cuenta.",,,29000.0,31000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,"MORNING,EVENING,NIGHT,FLEXIBLE",,Carnet de colegiado/a,False,2025-05-26T18:20:21.844912,,,,,False,
199,FSJ250590CGB,2025-05-27T06:42:18.426457,,MAD,66,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,PENDING,"UNIFORM,PARKING,LOCKER",0,0,"En cuidados paliativos.
Contrato al 50% en jornadas completas, trabajaría una noche de cada cuatro",,,34837.0,34837.0,YEAR,14 pagas,PERMANENT,ASAP,,,,NIGHT,,,False,,,MANUALLY,FACILITY,2025-06-06T14:09:09.507755,False,
200,HCI250548OTJ,2025-05-27T11:41:41.781744,,BCN,14,TCAE,,OUTPATIENT_CLINICS,VERSATILE,DRAFT,PENDING,"UNIFORM, LOCKER",0,0,,,,22000.0,,YEAR,plus de transporte,PERMANENT,ASAP,,,,"ROTATING,MORNING,EVENING",,,False,,,,,,False,
201,COLA250505BKC,2025-05-28T14:40:50.365042,,ALC,197,ENF,,,GERIATRICS,PUBLISHED,PENDING,COMIDA-Y-CENA,2,0,,,,30000.0,33000.0,YEAR,"Salario base, nocturnos, festivos, festivos especiales, plus responsabilidad",PERMANENT,ASAP,,,,ROTATING,"Turnos de 12 horas, 8:00 a 20:00 ó 20:00 a 8:00. Una semana se trabaja 3 días y otra se trabaja 4 días",,False,2025-05-28T14:43:50.472681,,,,,False,
202,CCU250508PEW,2025-05-28T14:47:19.64084,,BCN,46,ENF,,MEDIUM_STAY,GERIATRICS,PUBLISHED,VERIFIED,"LOCKER, MEAL, PARKING, UNIFORM",6,0,"Plaça vacant per cobertura de baixa temporal i vacances d'estiu. Oferta en horari matí, tarda o nit.
Equip infermeria integrador i Centre en procés de canvi i ampliació.
Bona acollida i tracte familiar.",,,37000.0,,YEAR,"Variable segons plus, nocturnitat, cap de setmana o festiu",LEAVE,ASAP,,LESS_THAN_SIX_MONTH,,"MORNING,EVENING,FLEXIBLE",Horaris variables en funció de la setmana: 7-14h/ 8-16h/ 8-20h,,False,2025-05-28T14:47:44.309184,,,,,False,
203,COLV250536QZI,2025-05-28T14:47:25.030059,,VAL,199,ENF,,,GERIATRICS,PUBLISHED,PENDING,COMIDA-Y-CENA,3,0,,,,30000.0,33000.0,YEAR,"Salario base, nocturnos, festivos, festivos especiales, plus responsabilidad",PERMANENT,ASAP,,,,ROTATING,"Turnos de 12 horas, 8:00 a 20:00 ó 20:00 a 8:00. Una semana se trabaja 3 días y otra se trabaja 4 días",,False,2025-05-28T14:47:29.12855,,,,,True,
204,COLC250567KJK,2025-05-28T15:09:09.320538,,CAS,198,ENF,,,GERIATRICS,PUBLISHED,PENDING,COMIDA-Y-CENA,0,0,,,,30000.0,33000.0,YEAR,"Salario base, nocturnos, festivos, festivos especiales, plus responsabilidad",PERMANENT,ASAP,,,,ROTATING,"Turnos de 12 horas, 8:00 a 20:00 ó 20:00 a 8:00. Una semana se trabaja 3 días y otra se trabaja 4 días",,False,2025-05-28T15:09:12.227331,,,,,False,
205,COLZ250558PUI,2025-05-28T21:49:06.974063,,ZAR,193,ENF,,,GERIATRICS,PUBLISHED,PENDING,"UNIFORM, PARKING, MEAL, PROFESSIONAL_CAREER, CONTINUING_EDUCATION",3,0,"Centro ubicado en Santa Isabel, Zaragoza",,,30000.0,30000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,"MORNING,EVENING,ROTATING",Diferentes necesidades,,False,2025-05-28T21:49:11.958401,,,,,True,
206,MTUS250596EOX,2025-05-29T07:11:58.312328,,BCN,74,ENF,,,GERIATRICS,PUBLISHED,PENDING,"UNIFORM, LOCKER, PROFESSIONAL_CAREER, SCHOLARSHIP, CONTINUING_EDUCATION",3,0,"La residencia asistida Sant Cugat es un equipamiento de la Dirección General de la Autonomía Personal y la Discapacidad de la Generalitat gestionado por Mutuam y todas sus plazas son públicas.

Este acogedor centro se sitúa en el casco urbano de San Cugat, justo al lado del Monasterio, con zonas verdes y peatonales de fácil acceso, con todos los servicios de la ciudad al alcance y muy bien comunicada con transporte público.

El edificio acoge también un centro para personas mayores, lo que facilita la relación y compartir actividad con los usuarios del centro de día, así como la integración en la vida del barrio. Con el objetivo de ofrecer una asistencia de calidad y que respete la intimidad y la dignidad de los usuarios, trabajamos en la implantación de la Norma Libera-Care con el asesoramiento de la Fundación Cuidados Dignos. ",,,30000.0,35000.0,YEAR,,PERMANENT,ASAP,,,,EVENING,De Lunes a Viernes de 14 a 21h con findes de semana rotativos,,False,2025-05-29T07:12:01.09844,,,,,False,
207,HUD250526KEY,2025-05-29T15:53:49.310891,,BCN,23,ENF,,OPERATING_ROOM_CIRCULATING,,DRAFT,PENDING,"UNIFORM, LOCKER, CONTINUING_EDUCATION, SCHOLARSHIP",0,0,Enfermero circulante e instrumentista en guardias de fin de semana y urgencias quirurgicas. ,,,34000.0,37000.0,YEAR,,PERMANENT,ASAP,,,,EVENING,,,False,,,,,,False,
208,COLB250544ODT,2025-05-29T21:20:38.762988,,BCN,192,TCAE,,,GERIATRICS,PUBLISHED,PENDING,"UNIFORM,LOCKER,PROFESSIONAL_CAREER,CONTINUING_EDUCATION",112,0,"Tenemos necesidades en los centros del Grupo Colisée de las siguientes poblaciones:
- Valldoreix
- Igualada
- Bagà
- Badalona
- Barcelona Ciudad",,,19000.0,22000.0,YEAR,14 pagas,PERMANENT,ASAP,,,,"MORNING,EVENING,NIGHT",Semana larga - Semana corta,Ciclo Formativo Auxiliar enfermería o Certificado de profesionalidad Atención a personas dependientes en Instituciones Sociales,False,2025-05-29T21:21:58.260602,,,,,False,
209,434BE251093HRC,2025-06-01T16:02:10.026784,,BCN,205,ENF,,RADIOLOGY,MEDICAL_CHECK_UPS,DRAFT,PENDING,,0,0,,,,20000.0,25000.0,YEAR,,PERMANENT,SPECIFIC_DATE,2025-10-11,,,MORNING,8:00 a 14:00,,False,,,,,,False,
210,TLHB250679NZT,2025-06-02T13:32:10.661775,,BCN,1,ENF,,OPERATING_ROOM_REA,,CLOSED,PENDING,"UNIFORM, SCHOLARSHIP, INSURANCE",0,0,Jack test create offer as draft,,,31000.0,,YEAR,,PERMANENT,ASAP,,,,"MORNING,EVENING",Edited schedule details,,True,,,MANUALLY,FACILITY,2025-06-02T13:35:22.705524,False,
211,00C78250674POO,2025-06-02T14:03:53.644723,,MAD,203,TCAE,,OUTPATIENT_CLINICS,GERIATRICS,DRAFT,PENDING,,0,0,"Jornada completa, horario partido 8:00-11/13:45-18:45* el horario de tarde depende de las rutas. 

Tareas:
- Auxiliar de ruta de transporte
- Ayuda y apoyo en la realización de las AVDS (uso del inodoro, comida, deambulación e higiene)
- Ayuda y apoyo en las actividades terapéuticas y comunitarias del recurso (paseos, excursiones, actividades recreativas y de estimulación)",,,1100.0,1200.0,TOTAL,"Según VIII Convenio Marco Estatal de Servicios de Atención a las Personas Dependientes y Desarrollo de la Promoción de la Autonomía Personal. Bruto por 10 horas = 1184,00€/ 14 pagas",TEMPORAL,SPECIFIC_DATE,2025-06-22,SPECIFIC_DATE,2025-07-20,"MORNING,EVENING",,,False,,,,,,False,
212,00C78250612ZFD,2025-06-02T14:15:17.57114,,MAD,203,TCAE,,,GERIATRICS,CLOSED,PENDING,,18,0,"Jornada completa, horario partido 8:00-11/13:45-18:45* el horario de tarde depende de las rutas. 

Tareas:
- Auxiliar de ruta de transporte
- Ayuda y apoyo en la realización de las AVDS (uso del inodoro, comida, deambulación e higiene)
- Ayuda y apoyo en las actividades terapéuticas y comunitarias del recurso (paseos, excursiones, actividades recreativas y de estimulación)
",,,1100.0,1200.0,TOTAL,"Según VIII Convenio Marco Estatal de Servicios de Atención a las Personas Dependientes y Desarrollo de la Promoción de la Autonomía Personal. Bruto por 40 horas = 1184,00€/ 14 pagas",TEMPORAL,SPECIFIC_DATE,2025-06-22,SPECIFIC_DATE,2025-07-20,"MORNING,EVENING",,,False,2025-06-02T14:15:26.673513,,MANUALLY,LIVO,2025-06-26T08:23:01.833953,False,
213,RBA250690DGR,2025-06-02T14:46:22.869441,,MAD,154,ENF,,,GERIATRICS,PUBLISHED,PENDING,"UNIFORM,CONTINUING_EDUCATION",3,0,,,,32738.0,32739.0,YEAR,+ Plus domingos y festivos trabajados,TEMPORAL,ASAP,,SPECIFIC_DATE,2025-06-29,ROTATING,"Turnos de 08h a 15h y de 15h a 22h, de lunes a domingos, con descansos rotativos.",,False,2025-06-02T14:46:36.462598,,,,,False,
