facility_id,id,start_time_utc,finish_time_utc,specialization,specialization_display_text,category,capacity,facility_name
12,59656,2025-08-06 12:45:00+00:00,2025-08-06T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59657,2025-08-08 12:45:00+00:00,2025-08-08T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59658,2025-08-09 12:45:00+00:00,2025-08-09T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59659,2025-08-10 12:45:00+00:00,2025-08-10T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59660,2025-08-11 05:50:00+00:00,2025-08-11T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59661,2025-08-12 05:50:00+00:00,2025-08-12T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59662,2025-08-13 05:50:00+00:00,2025-08-13T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59663,2025-08-14 12:45:00+00:00,2025-08-14T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59664,2025-08-15 05:50:00+00:00,2025-08-15T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59665,2025-08-15 12:45:00+00:00,2025-08-15T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
25,59666,2025-08-12 19:00:00+00:00,2025-08-13T07:00:00,TCAE,TCAE,TCAE,1,Hospital Universitario de Torrejón
12,59667,2025-08-16 12:45:00+00:00,2025-08-16T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
25,59668,2025-07-18 19:00:00+00:00,2025-07-19T07:00:00,TCAE,TCAE,TCAE,1,Hospital Universitario de Torrejón
12,59669,2025-08-17 12:45:00+00:00,2025-08-17T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59670,2025-08-19 05:50:00+00:00,2025-08-19T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59671,2025-08-20 05:50:00+00:00,2025-08-20T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59672,2025-08-21 05:50:00+00:00,2025-08-21T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
25,59673,2025-08-18 06:00:00+00:00,2025-08-18T13:00:00,OPERATING_ROOM,Quirófano,TCAE,1,Hospital Universitario de Torrejón
12,59674,2025-08-23 12:45:00+00:00,2025-08-23T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59675,2025-08-24 05:50:00+00:00,2025-08-24T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59676,2025-08-24 12:45:00+00:00,2025-08-24T19:50:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59677,2025-08-26 05:50:00+00:00,2025-08-26T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59678,2025-08-27 05:50:00+00:00,2025-08-27T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59679,2025-08-28 05:50:00+00:00,2025-08-28T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59680,2025-08-29 05:50:00+00:00,2025-08-29T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59681,2025-08-30 05:50:00+00:00,2025-08-30T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59682,2025-08-31 05:50:00+00:00,2025-08-31T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
25,59711,2025-08-01 06:00:00+00:00,2025-08-01T18:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
25,59712,2025-08-02 18:00:00+00:00,2025-08-03T06:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
25,59713,2025-08-06 06:00:00+00:00,2025-08-06T18:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
25,59714,2025-08-07 18:00:00+00:00,2025-08-08T06:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
25,59715,2025-08-11 06:00:00+00:00,2025-08-11T18:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
25,59716,2025-08-12 18:00:00+00:00,2025-08-13T06:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
25,59717,2025-08-16 06:00:00+00:00,2025-08-16T18:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
25,59718,2025-09-16 18:00:00+00:00,2025-09-17T06:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital Universitario de Torrejón
30,59724,2025-07-18 20:00:00+00:00,2025-07-19T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Clínica CEMTRO
30,59725,2025-07-22 20:00:00+00:00,2025-07-23T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Clínica CEMTRO
30,59726,2025-07-16 20:00:00+00:00,2025-07-17T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Clínica CEMTRO
25,59740,2025-07-25 06:00:00+00:00,2025-07-25T18:00:00,NEONATES,Neonatos,TCAE,1,Hospital Universitario de Torrejón
25,59741,2025-07-26 06:00:00+00:00,2025-07-26T18:00:00,PEDIATRIC,Pediatría,TCAE,1,Hospital Universitario de Torrejón
35,59758,2025-08-09 18:00:00+00:00,2025-08-10T06:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59760,2025-08-16 18:00:00+00:00,2025-08-17T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59761,2025-08-23 18:00:00+00:00,2025-08-24T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59762,2025-08-10 18:00:00+00:00,2025-08-11T06:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59763,2025-08-17 18:00:00+00:00,2025-08-18T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59764,2025-08-24 18:00:00+00:00,2025-08-25T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59765,2025-09-14 18:00:00+00:00,2025-09-15T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59766,2025-09-21 18:00:00+00:00,2025-09-22T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59767,2025-09-28 18:00:00+00:00,2025-09-29T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59768,2025-08-22 06:00:00+00:00,2025-08-22T13:00:00,HOSPITALIZATION_PEDIATRICS,Hospitalización de Pediatría,ENF,1,Hospital General de Catalunya
35,59769,2025-09-08 06:00:00+00:00,2025-09-08T13:00:00,HOSPITALIZATION_PEDIATRICS,Hospitalización de Pediatría,ENF,1,Hospital General de Catalunya
35,59770,2025-08-11 20:00:00+00:00,2025-08-12T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59771,2025-08-12 20:00:00+00:00,2025-08-13T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59772,2025-08-13 20:00:00+00:00,2025-08-14T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59773,2025-08-14 20:00:00+00:00,2025-08-15T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59774,2025-09-08 20:00:00+00:00,2025-09-09T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59775,2025-09-09 20:00:00+00:00,2025-09-10T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59776,2025-09-10 20:00:00+00:00,2025-09-11T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59777,2025-09-12 20:00:00+00:00,2025-09-13T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59778,2025-08-17 06:00:00+00:00,2025-08-17T12:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59779,2025-08-24 06:00:00+00:00,2025-08-24T12:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59780,2025-08-31 06:00:00+00:00,2025-08-31T12:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59783,2025-08-23 06:00:00+00:00,2025-08-23T12:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59784,2025-08-30 06:00:00+00:00,2025-08-30T12:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59785,2025-09-13 06:00:00+00:00,2025-09-13T12:00:00,MATERNITY,Materno,ENF,2,Hospital General de Catalunya
35,59786,2025-09-27 06:00:00+00:00,2025-09-27T12:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59787,2025-08-10 12:00:00+00:00,2025-08-10T18:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59788,2025-09-14 12:00:00+00:00,2025-09-14T18:00:00,MATERNITY,Materno,ENF,1,Hospital General de Catalunya
35,59790,2025-08-15 20:00:00+00:00,2025-08-16T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
35,59791,2025-09-11 20:00:00+00:00,2025-09-12T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital General de Catalunya
7,59801,2025-07-16 08:00:00+00:00,2025-07-16T12:00:00,INTRAVENOUS_THERAPY_TEAM,Equipo terapia intravenosa,ENF,1,Hospital de Barcelona
7,59802,2025-07-23 08:00:00+00:00,2025-07-23T12:00:00,INTRAVENOUS_THERAPY_TEAM,Equipo terapia intravenosa,ENF,1,Hospital de Barcelona
7,59803,2025-07-30 08:00:00+00:00,2025-07-30T12:00:00,INTRAVENOUS_THERAPY_TEAM,Equipo terapia intravenosa,ENF,1,Hospital de Barcelona
7,59804,2025-08-06 08:00:00+00:00,2025-08-06T12:00:00,INTRAVENOUS_THERAPY_TEAM,Equipo terapia intravenosa,ENF,1,Hospital de Barcelona
7,59805,2025-08-13 08:00:00+00:00,2025-08-13T12:00:00,INTRAVENOUS_THERAPY_TEAM,Equipo terapia intravenosa,ENF,1,Hospital de Barcelona
7,59806,2025-08-20 08:00:00+00:00,2025-08-20T12:00:00,INTRAVENOUS_THERAPY_TEAM,Equipo terapia intravenosa,ENF,1,Hospital de Barcelona
7,59807,2025-08-27 08:00:00+00:00,2025-08-27T12:00:00,INTRAVENOUS_THERAPY_TEAM,Equipo terapia intravenosa,ENF,1,Hospital de Barcelona
69,59830,2025-07-15 05:50:00+00:00,2025-07-15T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Sant Jaume de Calella
12,59846,2025-07-30 12:45:00+00:00,2025-07-30T19:50:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital El Pilar
25,59847,2025-07-16 19:00:00+00:00,2025-07-17T07:00:00,MIDWIVES,Matronas,ENF,1,Hospital Universitario de Torrejón
12,59931,2025-07-16 05:50:00+00:00,2025-07-16T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,59932,2025-07-16 05:50:00+00:00,2025-07-16T13:00:00,NEONATES,Neonatos,ENF,1,Hospital El Pilar
12,59933,2025-07-16 12:45:00+00:00,2025-07-16T19:50:00,NEONATES,Neonatos,ENF,1,Hospital El Pilar
12,59941,2025-07-18 05:50:00+00:00,2025-07-18T13:00:00,HOSPITALIZATION,Hospitalización,ENF,6,Hospital El Pilar
12,59943,2025-07-18 05:50:00+00:00,2025-07-18T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59944,2025-07-19 05:50:00+00:00,2025-07-19T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,59945,2025-07-19 05:50:00+00:00,2025-07-19T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,59946,2025-07-19 12:45:00+00:00,2025-07-19T19:50:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,59948,2025-07-20 05:50:00+00:00,2025-07-20T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,59949,2025-07-20 12:45:00+00:00,2025-07-20T19:50:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,59953,2025-07-21 05:50:00+00:00,2025-07-21T13:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital El Pilar
204,59996,2025-07-16 12:50:00+00:00,2025-07-16T19:50:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,1,Hospital General De Granollers
204,59997,2025-07-17 05:30:00+00:00,2025-07-17T13:05:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,1,Hospital General De Granollers
204,59998,2025-07-17 12:50:00+00:00,2025-07-17T19:50:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,2,Hospital General De Granollers
204,59999,2025-07-18 05:30:00+00:00,2025-07-18T13:05:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,2,Hospital General De Granollers
204,60000,2025-07-18 12:50:00+00:00,2025-07-18T19:50:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,2,Hospital General De Granollers
204,60001,2025-07-21 05:30:00+00:00,2025-07-21T13:05:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,6,Hospital General De Granollers
204,60003,2025-07-22 05:30:00+00:00,2025-07-22T13:05:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,2,Hospital General De Granollers
204,60007,2025-07-24 05:30:00+00:00,2025-07-24T13:05:00,OPERATING_ROOM,Quirófano,ENF,1,Hospital General De Granollers
204,60008,2025-07-24 12:50:00+00:00,2025-07-24T19:50:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,2,Hospital General De Granollers
204,60012,2025-07-27 17:55:00+00:00,2025-07-28T05:35:00,OPERATING_ROOM,Quirófano,ENF,1,Hospital General De Granollers
204,60013,2025-07-28 05:30:00+00:00,2025-07-28T13:05:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,3,Hospital General De Granollers
204,60014,2025-07-29 05:30:00+00:00,2025-07-29T13:05:00,OPERATING_ROOM,Quirófano,ENF,3,Hospital General De Granollers
204,60016,2025-07-30 05:30:00+00:00,2025-07-30T13:05:00,OPERATING_ROOM,Quirófano,ENF,2,Hospital General De Granollers
204,60017,2025-07-31 05:30:00+00:00,2025-07-31T13:05:00,OPERATING_ROOM_INSTRUMENTALIST,Quirófano - instrumentista,ENF,3,Hospital General De Granollers
204,60018,2025-07-31 19:50:00+00:00,2025-08-01T05:35:00,OPERATING_ROOM,Quirófano,ENF,1,Hospital General De Granollers
204,60030,2025-07-16 05:30:00+00:00,2025-07-16T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60031,2025-07-17 05:30:00+00:00,2025-07-17T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60032,2025-07-17 13:00:00+00:00,2025-07-17T18:00:00,ENDOSCOPY,Endoscopia,ENF,3,Hospital General De Granollers
204,60033,2025-07-18 05:30:00+00:00,2025-07-18T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60034,2025-07-21 05:30:00+00:00,2025-07-21T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60036,2025-07-22 13:00:00+00:00,2025-07-22T18:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60037,2025-07-23 05:30:00+00:00,2025-07-23T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60038,2025-07-24 05:30:00+00:00,2025-07-24T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60039,2025-07-24 13:00:00+00:00,2025-07-24T18:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60040,2025-07-25 05:30:00+00:00,2025-07-25T13:00:00,ENDOSCOPY,Endoscopia,ENF,2,Hospital General De Granollers
204,60041,2025-07-28 05:30:00+00:00,2025-07-28T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60042,2025-07-29 05:30:00+00:00,2025-07-29T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60043,2025-07-29 13:00:00+00:00,2025-07-29T18:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital General De Granollers
204,60044,2025-07-30 05:30:00+00:00,2025-07-30T13:00:00,ENDOSCOPY,Endoscopia,ENF,2,Hospital General De Granollers
204,60045,2025-07-31 05:30:00+00:00,2025-07-31T13:00:00,ENDOSCOPY,Endoscopia,ENF,3,Hospital General De Granollers
204,60046,2025-07-31 13:00:00+00:00,2025-07-31T18:00:00,ENDOSCOPY,Endoscopia,ENF,2,Hospital General De Granollers
12,60047,2025-07-21 05:50:00+00:00,2025-07-21T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,60048,2025-07-22 05:50:00+00:00,2025-07-22T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,60085,2025-07-24 05:50:00+00:00,2025-07-24T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,60086,2025-07-24 12:45:00+00:00,2025-07-24T19:50:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,60087,2025-07-25 05:50:00+00:00,2025-07-25T13:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital El Pilar
12,60088,2025-07-25 12:45:00+00:00,2025-07-25T19:50:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital El Pilar
12,60089,2025-07-25 05:50:00+00:00,2025-07-25T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,60092,2025-07-27 05:50:00+00:00,2025-07-27T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,60093,2025-07-27 12:45:00+00:00,2025-07-27T19:50:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,60094,2025-07-28 05:50:00+00:00,2025-07-28T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,60095,2025-07-28 05:50:00+00:00,2025-07-28T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,60096,2025-07-28 05:50:00+00:00,2025-07-28T13:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital El Pilar
12,60097,2025-07-29 05:50:00+00:00,2025-07-29T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,60098,2025-07-29 05:50:00+00:00,2025-07-29T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,60099,2025-07-31 05:50:00+00:00,2025-07-31T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
69,60101,2025-08-26 19:50:00+00:00,2025-08-27T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Sant Jaume de Calella
69,60112,2025-09-01 05:50:00+00:00,2025-09-01T13:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Sant Jaume de Calella
69,60127,2025-07-15 06:00:00+00:00,2025-07-15T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60128,2025-07-16 06:00:00+00:00,2025-07-16T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60130,2025-07-18 06:00:00+00:00,2025-07-18T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60132,2025-07-22 06:00:00+00:00,2025-07-22T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60133,2025-07-23 06:00:00+00:00,2025-07-23T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60134,2025-07-24 06:00:00+00:00,2025-07-24T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60135,2025-07-25 06:00:00+00:00,2025-07-25T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60137,2025-07-29 06:00:00+00:00,2025-07-29T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60138,2025-07-30 06:00:00+00:00,2025-07-30T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
69,60139,2025-07-31 06:00:00+00:00,2025-07-31T13:00:00,ENDOSCOPY,Endoscopia,ENF,1,Hospital Sant Jaume de Calella
147,60149,2025-07-16 11:30:00+00:00,2025-07-16T17:00:00,HEMODIALYSIS,Hemodiálisis,ENF,1,Fresenius Sant Boi
7,60171,2025-08-14 14:00:00+00:00,2025-08-14T18:00:00,NURSE_CONSULTATION,Consulta de enfermería,ENF,1,Hospital de Barcelona
7,60172,2025-08-07 12:40:00+00:00,2025-08-07T19:45:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Barcelona
7,60173,2025-08-22 05:45:00+00:00,2025-08-22T13:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Barcelona
7,60174,2025-08-22 12:45:00+00:00,2025-08-22T20:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Barcelona
7,60175,2025-08-01 19:30:00+00:00,2025-08-02T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60176,2025-08-15 19:30:00+00:00,2025-08-16T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60177,2025-08-03 19:30:00+00:00,2025-08-04T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60178,2025-08-17 19:30:00+00:00,2025-08-18T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60179,2025-08-18 19:30:00+00:00,2025-08-19T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60180,2025-08-19 19:30:00+00:00,2025-08-20T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60181,2025-08-21 19:30:00+00:00,2025-08-22T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60182,2025-08-26 19:30:00+00:00,2025-08-27T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60183,2025-08-28 19:30:00+00:00,2025-08-29T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60184,2025-08-04 19:30:00+00:00,2025-08-05T06:00:00,HOSPITALIZATION_PEDIATRICS,Hospitalización de Pediatría,ENF,1,Hospital de Barcelona
7,60185,2025-08-10 19:30:00+00:00,2025-08-11T06:00:00,HOSPITALIZATION_PEDIATRICS,Hospitalización de Pediatría,ENF,1,Hospital de Barcelona
7,60186,2025-08-13 19:30:00+00:00,2025-08-14T06:00:00,HOSPITALIZATION_PEDIATRICS,Hospitalización de Pediatría,ENF,1,Hospital de Barcelona
7,60187,2025-08-24 19:30:00+00:00,2025-08-25T06:00:00,HOSPITALIZATION_PEDIATRICS,Hospitalización de Pediatría,ENF,1,Hospital de Barcelona
7,60188,2025-08-23 19:30:00+00:00,2025-08-24T06:00:00,HOSPITALIZATION_PEDIATRICS,Hospitalización de Pediatría,ENF,1,Hospital de Barcelona
7,60189,2025-08-30 19:30:00+00:00,2025-08-31T06:00:00,NEONATES,Neonatos,ENF,1,Hospital de Barcelona
7,60190,2025-08-22 12:45:00+00:00,2025-08-22T20:00:00,HOSPITALIZATION_CARDIOLOGY,Hospitalización - Cardiología,ENF,1,Hospital de Barcelona
7,60191,2025-08-25 19:30:00+00:00,2025-08-26T06:15:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Barcelona
7,60193,2025-08-25 12:45:00+00:00,2025-08-25T19:45:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Barcelona
7,60194,2025-08-28 12:45:00+00:00,2025-08-28T19:45:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Barcelona
7,60196,2025-08-10 06:30:00+00:00,2025-08-10T20:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Barcelona
7,60197,2025-08-22 05:45:00+00:00,2025-08-22T13:00:00,HOSPITALIZATION_ONCOLOGY,Hospitalización de Oncología,ENF,1,Hospital de Barcelona
101,60219,2025-07-30 05:15:00+00:00,2025-07-30T12:30:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
98,60251,2025-07-19 05:30:00+00:00,2025-07-19T12:35:00,INTERMEDIATE_CARE,Atención intermedia,ENF,1, Centre Sociosanitari El Carme - Badalona
98,60252,2025-07-20 05:30:00+00:00,2025-07-20T12:35:00,INTERMEDIATE_CARE,Atención intermedia,ENF,1, Centre Sociosanitari El Carme - Badalona
98,60255,2025-07-27 05:30:00+00:00,2025-07-27T12:35:00,INTERMEDIATE_CARE,Atención intermedia,ENF,1, Centre Sociosanitari El Carme - Badalona
30,60281,2025-07-19 20:00:00+00:00,2025-07-20T06:00:00,HOSPITALIZATION,Hospitalización,TCAE,1,Clínica CEMTRO
30,60282,2025-07-21 20:00:00+00:00,2025-07-22T06:00:00,HOSPITALIZATION,Hospitalización,TCAE,1,Clínica CEMTRO
30,60283,2025-07-22 20:00:00+00:00,2025-07-23T06:00:00,HOSPITALIZATION,Hospitalización,TCAE,1,Clínica CEMTRO
30,60284,2025-07-23 20:00:00+00:00,2025-07-24T06:00:00,HOSPITALIZATION,Hospitalización,TCAE,1,Clínica CEMTRO
101,60300,2025-08-15 19:05:00+00:00,2025-08-16T05:45:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
98,60323,2025-07-26 12:20:00+00:00,2025-07-26T18:45:00,INTERMEDIATE_CARE,Atención intermedia,ENF,1, Centre Sociosanitari El Carme - Badalona
98,60325,2025-07-26 05:30:00+00:00,2025-07-26T12:35:00,INTERMEDIATE_CARE,Atención intermedia,ENF,1, Centre Sociosanitari El Carme - Badalona
135,60328,2025-09-01 18:00:00+00:00,2025-09-02T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60329,2025-09-02 18:00:00+00:00,2025-09-03T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60330,2025-09-04 18:00:00+00:00,2025-09-05T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60331,2025-09-08 18:00:00+00:00,2025-09-09T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60332,2025-09-12 18:00:00+00:00,2025-09-13T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60333,2025-09-14 18:00:00+00:00,2025-09-15T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60334,2025-09-17 18:00:00+00:00,2025-09-18T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60335,2025-09-18 18:00:00+00:00,2025-09-19T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
135,60336,2025-09-23 18:00:00+00:00,2025-09-24T06:00:00,MIDWIVES,Matronas,ENF,1,CST - Hospital Terrassa
